"id","__typename","createdAt","dateType","edRelation","laws","name","registrationDeadlineType","time","updatedAt","updater"
"01661283-3149-4fda-83c0-afffd6f2ca2e","State","2022-01-23T09:52:38.774Z","Received by","ED + 7","(b) The above provision does not apply in the case of individuals voting absentee pursuant to the Uniformed and Overseas Citizens Absentee Voting Act (UOCAVA), 42 U.S.C. 1973ff et seq., when those individuals are voting in a primary, second primary, general, or special election for a federal, state, or county office or proposed constitutional amendment or other referenda. In the case of UOCAVA voters voting absentee in a primary, second primary, general, or special election for a federal, state, or county office or proposed constitutional amendment or other referenda, no absentee ballot shall be opened or counted, if received by the absentee election manager by mail, unless postmarked as of the day of the primary, second primary, general, or special election and received by mail no later than noon seven days after the primary, second primary, general, or special election.(Section 17-9-51)","Alabama","Overseas Ballot Return Deadline","","2022-01-23T09:52:38.774Z",""
"4ff19371-b131-4de6-ad57-50537f9dd2ad","State","2022-01-23T09:52:39.616Z","Signed by","ED  - 10","","Illinois","Military Ballot Request Deadline","","2022-01-23T09:52:39.616Z",""
"16158a2a-5e42-42bc-9733-59fb1e0c9fbc","State","2022-01-23T09:52:40.685Z","In- Person Request by","ED - 1","","NewJersey","Domestic Ballot Request Deadline","3:00 PM","2022-01-23T09:52:40.685Z",""
"6a8b4dc1-4fc4-4dae-a32c-41acbdc05bf9","State","2022-01-23T09:52:39.590Z","Received by","ED - 11","Source: Secretary of State Office","Georgia","Overseas Ballot Request Deadline","5:00 PM","2022-01-23T09:52:39.590Z",""
"7ed11c06-bc53-49d7-b724-dd1da4d232df","State","2022-01-23T09:52:39.197Z","Post Received by","ED + 7","","DistrictofColumbia","Domestic Ballot Return Deadline","","2022-01-23T09:52:39.197Z",""
"7165856d-6920-4416-863e-112e7a85330a","State","2022-01-23T10:28:23.344Z","","","","Arkansas","new item","","2022-01-23T10:28:23.344Z",""
"60187777-ff27-422d-a245-9c5f6a9ee551","State","2022-01-23T09:52:40.187Z","Post Received by","ED + 10","Section 93. All absent voting ballots voted as provided in section ninety-two shall be received by the city or town clerk before the hour fixed for closing the polls.","Massachusetts","Overseas Ballot Return Deadline","5:00 PM","2022-01-23T09:52:40.187Z",""
"c65a1662-f60c-4a99-9d08-9a61ef29f1a8","State","2022-01-23T09:52:41.063Z","Post Received by","ED - 11","","Texas","Domestic Ballot Request Deadline","","2022-01-23T09:52:41.063Z",""
"2ddf4951-7d89-4955-b8e4-4f6d37bb4416","State","2022-01-23T09:52:40.802Z","Post Received by","ED + 9","","NorthCarolina","Overseas Ballot Return Deadline","","2022-01-23T09:52:40.802Z",""
"45387cff-0f3e-417b-83bc-feaac3997936","State","2022-01-23T09:52:41.147Z","Received by","ED - 11","","Virginia","Overseas Ballot Request Deadline","5:00 PM","2022-01-23T09:52:41.147Z",""
"edfef348-b4fe-4f5e-8fe9-554090ef2dd4","State","2022-01-23T09:52:40.366Z","Post Received by","ED","","Michigan","Overseas Registration Deadline","8:00 PM","2022-01-23T09:52:40.366Z",""
"f0cdf9e7-f8c1-41db-bcf5-ea3c4aa8b61e","State","2022-01-23T09:52:40.688Z","Post Received by","ED - 7","","NewJersey","Domestic Ballot Request Deadline","","2022-01-23T09:52:40.688Z",""
"f388b2c5-8c8e-4bac-90b5-a4c2900b7631","State","2022-01-23T09:52:40.400Z","Blank","ED - 1","(1) A qualified elector who will be absent from the county during the time the election is being conducted may(b) make a written request, signed by the applicant and addressed to the election administrator, that the ballot be mailed to an address other than the address that appears on the registration form. Written requests must be accepted until noon the day before the ballots are scheduled to be mailed.(13-19-303.)","Montana","Domestic Ballot Request Deadline","12:00 PM","2022-01-23T09:52:40.400Z",""
"6e217a1f-e333-4f6c-a452-8cde8bd5f856","State","2022-01-23T09:52:39.200Z","Last Day to change Party","ED - 21","(4) After the 21st day preceding an election, a qualified elector may register to vote in the precinct in which the voter maintains residence by completing a voter registration application and submitting it in person at the Board’s office. A qualified elector shall not change his or her party affiliation after the 21st day preceding an election.( 1–1001.07)","DistrictofColumbia","Domestic Registration Deadline","","2022-01-23T09:52:39.200Z",""
"cce0acff-1599-4ae7-bcf0-b5413c054a8d","State","2022-01-23T09:52:40.672Z","Post Received by","ED + 4","","Nevada","Overseas Ballot Return Deadline","5:00 PM","2022-01-23T09:52:40.672Z",""
"fa445ca9-4ce4-452e-bad5-d4c4a6e164e2","State","2022-01-23T09:52:40.392Z","In-Person Received by","ED - 30","(2) The county registrar may keep his or her office open to register voters from 8:00 a.m. until 7:00 p.m., including the noon hour, for the five (5) business days immediately preceding the thirtieth day before any regularly scheduled primary or general election. The county registrar shall also keep his or her office open from 8:00 a.m. until 12:00 noon on the Saturday immediately preceding the thirtieth day before any regularly scheduled primary or general election, unless that Saturday falls on a legal holiday, in which case registration applications submitted on the Monday immediately following the legal holiday shall be accepted and entered in the Statewide Elections Management System for the purpose of enabling such voters to vote in the next primary or general election.(§ 23-15-37)","Mississippi","Domestic Registration Deadline","12:00 PM","2022-01-23T09:52:40.392Z",""
"289145c7-d6dd-4b12-b1e1-ccda48829852","State","2022-01-23T09:52:40.881Z","Received by","ED - 6","An application for a military-overseas ballot is timely if received by the last day for other voters in this state to apply for an absentee ballot for that election. An application for a military-overseas ballot for a primary election, whether or not timely, is effective as an application for a military-overseas ballot for the general election. An application for a military-overseas ballot is effective for a runoff election necessary to conclude the election for which the application was submitted.(26-14-143)","Oklahoma","Overseas Ballot Request Deadline","5:00 PM","2022-01-23T09:52:40.881Z",""
"9262c078-6588-4d26-a918-426a8176b161","State","2022-01-23T09:52:41.173Z","In-Person Request by","ED - 4","","Wisconsin","Domestic Registration Deadline","5:00 PM","2022-01-23T09:52:41.173Z",""
"e0c598ab-9a02-4b35-82f4-9dede68f6c9d","State","2022-01-23T09:52:38.939Z","Received by","ED - 15","'-(a) Except as provided in Chapter 4.5, a person shall not be registered as a voter except by affidavit of registration. The affidavit of registration shall be mailed or delivered to the county elections official and shall set forth all of the facts required to be shown by this chapter. A properly executed affidavit of registration shall be deemed effective upon receipt of the affidavit by the county elections official if received on or before the 15th day before an election to be held in the registrant’s precinct ( 2102)","California","Domestic Registration Deadline","","2022-01-23T09:52:38.939Z",""
"6d5b92df-5b5b-43ef-bfbc-78054bd68b1c","State","2022-01-23T09:52:39.596Z","Email or Fax by","4th Friday before ED","","Georgia","Overseas Registration Deadline","5:00 PM","2022-01-23T09:52:39.596Z",""
"4f7ec11d-7c20-49b3-a9d9-ab0cd786f856","State","2022-01-23T09:52:41.274Z","Blank","ED - 50","","PuertoRico","Domestic Registration Deadline","","2022-01-23T09:52:41.274Z",""
"248f1386-20f5-4817-9a07-001d1dce4360","State","2022-01-23T09:52:40.388Z","Postmarked by","4th Tues before ED","A covered voter may use the declaration accompanying a federal write-in absentee ballot to apply to register to vote simultaneously with the submission of the federal write-in absentee ballot, if the declaration is received no later than 5:00 p.m. on the fourth Tuesday prior to the election. If the declaration is received after that date, it shall be treated as an application to register to vote for subsequent elections.(115.908. )","Missouri","Overseas Registration Deadline","5:00 PM","2022-01-23T09:52:40.388Z",""
"f230ffb4-6b84-4d5b-af80-172796a1418c","State","2022-01-23T09:52:40.015Z","Received by","ED","","Maine","Domestic Ballot Return Deadline","8:00 PM","2022-01-23T09:52:40.015Z",""
"1c24e3e2-0c12-4c6c-9588-cd283753500a","State","2022-01-23T09:52:40.709Z","Post Received by","ED - 20","3.  Completed  application  forms,  when  received  by  any  board  of elections  and,  with  respect  to  application forms promulgated by the federal election  commission,  when  received  by  the  state  board  of elections,  or  showing  a  dated cancellation mark of the United States Postal Service  or  contained  in  an  envelope  showing  such  a  dated cancellation  mark  which  is not later than the twenty-fifth day before the next ensuing primary, general or special election, and  received  no later  than  the  twentieth  day  before  such election, or delivered in person to such board of elections not later than the tenth day before  a special  election, shall entitle the applicant to vote in such election, if he or she is otherwise qualified, provided, however,  such  applicant shall  not  vote  on  a  voting  machine  until  his  or her identity is verified. Any board of elections receiving an application  form  from  a person  who  does  not  reside  in  its jurisdiction but who does reside elsewhere in the  state  of  New  York,  shall  forthwith  forward  such  application  form  to  the  proper  board  of  elections.  Each board of elections shall make an entry on each  such  form  of  the  date  it  is received by such board. (5-210)","NewYork","Domestic Registration Deadline","","2022-01-23T09:52:40.709Z",""
"6b4a7d39-fdf6-4826-8605-703ecc215a93","State","2022-01-23T09:52:38.940Z","Postmarked by","ED - 15","(e) An application made pursuant to this section shall be received by the elections official having jurisdiction over the election no later than seven days prior to the date of the election if the application is made solely as an application for a vote by mail ballot. An application made pursuant to this section and deemed to be an affidavit of registration shall be effective only if it is postmarked on or before the 15th day prior to the election.(3102)","California","Overseas Registration Deadline","","2022-01-23T09:52:38.940Z",""
"d33eb709-d224-41bf-86a2-ac324bad8c7e","State","2022-01-23T09:52:39.641Z","Received by/Post Received by","Monday after ED","2. In order for the ballot to be counted, the return envelope must be received in the commissioner’s office before the polls close on election day or be clearly postmarked by an officially authorized postal service or bear an intelligent mail barcode traceable to a date of entry into the federal mail system not later than the day before the election and received by the commissioner not later than noon on the Monday following the election.(53.17)","Iowa","Domestic Ballot Return Deadline","12:00 PM","2022-01-23T09:52:39.641Z",""
"d9b0522d-38ae-47ac-bfd8-e8c2fe767b89","State","2022-01-23T09:52:40.815Z","Dates vary","","","NorthDakota","Early Voting To","","2022-01-23T09:52:40.815Z",""
"fd58ec83-a1e2-4895-8c49-27c4cfe204d0","State","2022-01-23T09:52:39.772Z","Election Day Registration and Voting","ED","1. a. A person who is eligible to register to vote and to vote may register on election day by appearing in person at the polling place for the precinct in which the individual resides and completing a voter registration application, making written oath, and providing proof of identity and residence.(48A.7A)","Iowa","Domestic Registration Deadline","","2022-01-23T09:52:39.772Z",""
"71092d09-4664-4cc1-868e-98640647b796","State","2022-01-23T09:52:40.375Z","Received by","ED","","Minnesota","Overseas Ballot Return Deadline","8:00 PM","2022-01-23T09:52:40.375Z",""
"7101820e-5dd3-4f36-837a-54f34253e9c2","State","2022-01-23T09:52:40.012Z","Post Received by","ED - 21","The deadline for receipt of voter registration applications submitted by mail or by a 3rd person is the close of business on the 21st day before election day. The deadline for in-person registration is the close of the polls on election day.(§121-A)","Maine","Domestic Registration Deadline","","2022-01-23T09:52:40.012Z",""
"f1616d63-e64f-4ea7-b664-f48bcc8a7a1c","State","2022-01-23T09:52:39.746Z","Received by","ED + 10","","Indiana","Military Ballot Return Deadline","","2022-01-23T09:52:39.746Z",""
"19115f0d-cb6d-4eee-9811-9928b48f62e3","State","2022-01-23T09:52:41.055Z","Received by","ED","","SouthDakota","Military Ballot Return Deadline","7:00 PM","2022-01-23T09:52:41.055Z",""
"7c3c0e7e-22f2-4071-bab4-75bfa8fa9da1","State","2022-01-23T09:52:41.271Z","Blank","ED - 22","","Virginia","Domestic Registration Deadline","","2022-01-23T09:52:41.271Z",""
"51355828-f5fc-4474-a704-1b7963b72abf","State","2022-01-23T09:52:41.185Z","In-Person Received by","ED - 1","","Wyoming","Domestic Ballot Request Deadline","","2022-01-23T09:52:41.185Z",""
